Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101675,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101978,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,27.5616784740,98.3633268031,480,1.2421958399,1.8249072283,2478,26976,1014536,9600,48298548850436,48298548904922,48298549028761,48298557917394
101676,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101979,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0413837698,98.7695312500,8,0.0000000000,1.6915482784,17,96,616,24,48298548987011,48298549028761,48298549207161,48298557806648
101677,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101980,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,24.0454536191,96.1361895449,960,0.0000000000,8.9695801521,0,26112,932160,0,48298549185063,48298549207161,48298549427161,48298557692838
101678,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101981,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3596605390,97.9857708255,72,0.0000000000,2.3175400321,87,170,4946,288,48298549379106,48298549427161,48298549589881,48298557583164
101679,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101982,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,2.8213404075,96.5673727375,72,0.4872333370,0.4862942998,5598,1136,74994,22784,48298549563853,48298549589881,48298549801080,48298557472836
101680,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101983,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.5007564951,99.4561464088,64,0.0000000000,0.1758241758,0,2368,9152,0,48298549764822,48298549801080,48298549993240,48298557359801
101681,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101984,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.4287345509,97.3210883065,960,0.0000000000,1.3415701269,0,16384,451392,0,48298549963968,48298549993240,48298550178200,48298557250693
101682,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101985,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0427127965,98.7695312500,8,0.0000000000,0.4202180377,19,96,616,24,48298550136212,48298550178200,48298550315479,48298557136941
101683,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101986,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6016784549,94.2115461618,260,0.0000000000,0.3009197926,0,3084,25709,0,48298550289498,48298550315479,48298550486359,48298557015340
101684,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101987,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.9528185949,83.4187663897,480,0.0000000000,1.9008754157,948,23712,1256456,10593,48298550458032,48298550486359,48298550682199,48298556899306
101685,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101988,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,18.9536307077,96.6146211365,480,3.8811400849,1.2891783602,937,14688,667240,9600,48298550620247,48298550682199,48298550867958,48298556742106
101686,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101989,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0421957620,98.7695312500,8,0.0000000000,0.5168151400,21,96,616,24,48298550851050,48298550867958,48298551075158,48298556570061
101687,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101990,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,27.4221633983,95.9923432283,960,0.0000000000,11.4413220835,0,32384,1202640,0,48298551052689,48298551075158,48298551273558,48298556412895
101688,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101991,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3205676618,99.7167266187,128,0.0000000000,1.6944524929,1449,9536,84096,7616,48298551214871,48298551273558,48298551393397,48298556412075
101689,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101992,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.6494978652,97.3206595367,960,0.0000000000,1.9148463120,0,16384,451392,0,48298551360165,48298551393397,48298551556277,48298575498459
101690,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101993,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0430889383,98.7695312500,8,0.0000000000,0.4741822670,20,96,616,24,48298551511600,48298551556277,48298551681397,48298575390341
101691,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101994,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6075106665,94.2115461618,260,0.0000000000,0.4783404272,0,3084,25709,0,48298551655483,48298551681397,48298551843477,48298575277408
101692,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101995,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.9427741987,83.4060987870,480,0.0000000000,2.0414268260,729,23712,1256456,10593,48298551815673,48298551843477,48298552028756,48298575168127
101693,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101996,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.8013680147,96.6154798161,480,4.0547675196,1.4093524012,960,14688,667240,9600,48298551966611,48298552028756,48298552164916,48298575051892
101694,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101997,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0435640869,98.7695312500,8,0.0000000000,0.4327174657,16,96,616,24,48298552119736,48298552164916,48298552291956,48298574927267
101695,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101998,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,39.2657884857,97.7476990613,1920,0.0000000000,10.9913427262,0,48128,1430784,0,48298552266743,48298552291956,48298552468276,48298574808315
101696,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101999,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,17.5144635895,96.7232963714,960,0.0000000000,4.9609041656,0,16000,496080,0,48298552414777,48298552468276,48298552602035,48298574685869
101697,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102000,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2268361336,99.7167266187,128,0.0000000000,1.8866711852,1867,9536,84096,7616,48298552561371,48298552602035,48298552735635,48298574569119
101698,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102001,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,14.5059467889,97.3213026928,960,0.0000000000,1.3144372465,0,16384,451392,0,48298552696933,48298552735635,48298552882835,48298574456276
101699,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102002,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0430315744,98.7695312500,8,0.0000000000,0.5013242527,16,96,616,24,48298552836040,48298552882835,48298553007795,48298574320518
101700,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102003,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6169071402,94.2115461618,260,0.0000000000,0.4036930438,0,3084,25709,0,48298552979311,48298553007795,48298553173714,48298574204693
101701,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102004,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.3713340150,83.4094438057,480,0.0000000000,1.3940212712,731,23712,1256456,10593,48298553143361,48298553173714,48298553347474,48298574092312
101702,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102005,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,29.4339747576,98.3654433952,480,1.3266081669,1.2681486342,2360,26976,1014536,9600,48298553284400,48298553347474,48298553476274,48298573973349
101703,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102006,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0412333939,98.7695312500,8,0.0000000000,0.4821676288,15,96,616,24,48298553425846,48298553476274,48298553601074,48298573862613
101704,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102007,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,29.5248550767,95.9906097891,960,0.0000000000,9.6037987017,0,32384,1202640,0,48298553570420,48298553601074,48298553767313,48298573753088
101705,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102008,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3069402624,99.7167266187,128,0.0000000000,2.7834591062,1815,9536,84096,7616,48298553708022,48298553767313,48298553897873,48298573639998
101706,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102009,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.3512152655,97.3213026928,960,0.0000000000,1.7332711204,0,16384,451392,0,48298553859403,48298553897873,48298554062033,48298573529746
101707,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102010,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0418694719,98.7695312500,8,0.0000000000,0.4699209632,24,96,616,24,48298554017866,48298554062033,48298554212273,48298573392549
101708,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102011,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7021069440,94.2115461618,260,0.0000000000,0.4266617836,0,3084,25709,0,48298554182988,48298554212273,48298554364432,48298573238645
101709,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102012,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,27.0298449564,83.4131952741,480,0.0000000000,1.5188623839,675,23712,1256456,10593,48298554336388,48298554364432,48298554661872,48298573122780
101710,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102013,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.6985824915,96.6146211365,480,4.0336840631,0.6333375798,965,14688,667240,9600,48298554606112,48298554661872,48298554796912,48298573006230
101711,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102014,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0406535051,98.7695312500,8,0.0000000000,1.0613353079,16,96,616,24,48298554756273,48298554796912,48298554928751,48298572601460
101712,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102015,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,24.5809959842,96.1356802766,960,0.0000000000,7.8548519430,0,26112,932160,0,48298554899184,48298554928751,48298555100591,48298572490254
101713,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102016,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3637884460,97.9857708255,72,0.0000000000,0.7834319527,82,170,4946,288,48298555057772,48298555100591,48298555235151,48298572378628
101714,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102017,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,2.8287194036,96.5673727375,72,0.4885076579,0.1521644972,5488,1136,74994,22784,48298555213234,48298555235151,48298555378351,48298572270978
101715,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102018,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.4866327234,99.4561464088,64,0.0000000000,0.1977401130,0,2368,9152,0,48298555346546,48298555378351,48298555551470,48298572160258
101716,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102019,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.8013498723,97.3208739211,960,0.0000000000,0.8793992746,0,16384,451392,0,48298555520213,48298555551470,48298555731950,48298572047082
101717,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102020,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0430020829,98.7695312500,8,0.0000000000,0.5011985182,16,96,616,24,48298555693473,48298555731950,48298555840270,48298571937376
101718,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102021,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6739438508,94.2115461618,260,0.0000000000,0.2877673908,0,3084,25709,0,48298555817832,48298555840270,48298555969870,48298571824196
101719,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102022,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.7859949370,83.4080119272,480,0.0000000000,2.3105174776,993,23712,1256456,10593,48298555945330,48298555969870,48298556201389,48298571711825
101720,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102023,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,20.9993281200,96.6144780247,480,4.3000317277,0.6447789216,1166,14688,667240,9600,48298556140486,48298556201389,48298556329069,48298571597590
101721,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102024,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0329737138,98.7695312500,8,0.0000000000,1.5874934526,17,96,616,24,48298556283908,48298556329069,48298556842988,48298571482178
101722,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102025,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,34.9772197422,97.7497985510,1920,0.0000000000,12.1256046018,0,48128,1430784,0,48298556809644,48298556842988,48298563095138,48298571370399
101723,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102026,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,17.6588467364,96.7252257554,960,0.0000000000,5.0011951477,0,16000,496080,0,48298563055623,48298563095138,48298563319297,48298571258367
101724,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102027,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.1292430862,99.7167266187,128,0.0000000000,2.8445744658,1982,9536,84096,7616,48298563284216,48298563319297,48298563524097,48298571149039
101725,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102028,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.7053474386,97.3208739211,960,0.0000000000,1.4846626914,0,16384,451392,0,48298563491884,48298563524097,48298563659137,48298571036343
101726,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102029,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0426700803,98.7695312500,8,0.0000000000,0.4484879549,19,96,616,24,48298563620268,48298563659137,48298563772896,48298570917080
101727,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102030,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.5957136077,94.2115461618,260,0.0000000000,0.4425201667,0,3084,25709,0,48298563752857,48298563772896,48298563910016,48298570804549
101728,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102031,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,27.6896279103,83.4134233670,480,0.0000000000,2.0908367138,717,23712,1256456,10593,48298563885909,48298563910016,48298564077856,48298570689479
101729,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102032,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,27.4128917058,98.3594786871,480,1.2354417348,1.9185703448,2449,26976,1014536,9600,48298564017164,48298564077856,48298564348255,48298570571564
101730,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102033,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0429345784,98.7695312500,8,0.0000000000,0.4555080513,16,96,616,24,48298564302496,48298564348255,48298564566495,48298570456492
101731,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102034,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,29.9006759045,95.9886400479,960,0.0000000000,11.7142500243,0,32384,1202640,0,48298564543793,48298564566495,48298564759455,48298570347668
101732,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102035,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2433536043,99.7167266187,128,0.0000000000,2.5862451470,1512,9536,84096,7616,48298564701955,48298564759455,48298564862975,48298570211327
101733,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102036,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.6968813739,97.3210883065,960,0.0000000000,1.2288302851,0,16384,451392,0,48298564831113,48298564862975,48298565011934,48298570069060
101734,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102037,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0438398203,98.7695312500,8,0.0000000000,0.4665820816,14,96,616,24,48298564972620,48298565011934,48298565140414,48298569868348
101735,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102038,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6699144123,94.2115461618,260,0.0000000000,0.5079677195,0,3084,25709,0,48298565119702,48298565140414,48298565282974,48298569867524
